ID1,ID2,writing_year
800,309,2003
511,206,2010
115,206,2011
20,612,1987
627,1586,1982
350,783,1970
587,201,1994
795,1133,1965
158,24,2009
203,1258,1959
824,1834,1971
643,776,1971
292,24,1992
94,268,1974
133,1428,1984
212,1492,1975
585,542,1998
249,327,1969
226,609,2016
272,1479,1985
62,1669,1962
568,80,1997
356,1850,1953
638,553,1951
450,1485,1991
510,1536,1982
547,371,2001
227,918,1972
984,143,1957
311,1326,2008
624,1557,1982
118,1685,2009
16,1903,1965
78,566,1985
914,838,1957
640,1501,2010
108,445,2019
27,749,1958
753,1378,1989
557,1503,2010
71,792,1955
694,1737,2003
78,1505,2016
640,454,1957
177,1447,2013
755,1195,2008
20,746,1990
839,1603,2015
586,1386,1950
751,1490,1972
756,1834,1952
759,1314,1997
957,1558,1951
468,1367,1998
327,1162,1962
5,1111,1991
330,679,1955
868,1257,1966
806,379,1952
324,1093,1951
647,1783,1989
241,1095,1991
222,816,1957
650,1034,1985
230,448,1993
412,159,2018
487,1272,1953
399,634,1986
268,1871,2011
522,970,2010
374,806,1958
613,1088,1985
472,1149,2016
945,1561,1954
736,1158,2000
719,1514,1976
166,1042,2016
216,405,2019
489,1732,2013
555,1268,2020
469,1753,1969
857,1569,1983
506,588,1967
633,1861,1963
941,1977,1975
165,295,1968
63,513,2006
822,336,2011
291,1868,1998
382,1461,1972
886,994,1998
127,942,1951
335,1120,1959
132,1286,2001
278,357,1964
622,921,1981
677,857,1967
157,296,2016
838,1448,2006
783,1512,1964
14,18,2000
380,1802,1994
311,1931,1965
149,1869,2012
360,1823,1971
513,870,2002
265,768,1984
504,1050,1990
53,360,1989
199,414,1971
526,1977,2015
287,1466,1967
411,1007,2002
120,1289,2016
32,193,1995
25,5,2000
252,196,2000
212,1292,1954
248,1474,1964
574,1644,1969
522,1225,1954
659,1459,2008
881,111,1997
893,1397,1995
562,1526,1997
853,1998,2007
679,650,1974
300,65,1977
391,1644,1955
372,1402,1952
667,761,2003
303,255,1951
867,297,2019
640,1072,1984
787,1765,2009
424,1713,2007
904,1118,1991
121,1941,1974
341,1944,1963
415,1893,1971
958,829,2019
963,1698,1968
414,473,1970
808,1824,1962
532,428,2018
33,781,2010
936,289,2009
320,20,1957
363,656,1955
533,1067,2007
354,836,1976
72,1675,1985
335,557,1953
732,1950,2006
632,551,1992
876,1177,1987
478,84,1979
266,1891,2009
543,479,1991
460,710,1996
195,1193,1998
6,274,2005
23,443,1982
828,1365,1976
370,1719,1984
764,1875,2003
270,320,1985
113,602,1987
274,1193,1959
558,723,2016
331,1498,1975
62,556,2011
573,1260,2015
330,1539,1957
672,1010,2000
207,385,1986
330,721,1979
156,1093,1991
460,1999,1993
486,968,1983
145,675,2015
656,1416,1987
871,1304,1973
654,552,1980
872,1714,1975
896,85,1977
677,1475,1998
1000,142,2012
707,563,1953
60,752,1993
990,888,2004
678,801,2004
342,852,1959
502,804,2009
832,450,1965
117,1902,2004
587,390,2002
81,1979,2001
241,1968,2006
942,29,1962
823,1835,2011
422,1491,2014
195,280,2000
508,740,1979
314,231,2015
843,1255,1979
270,1622,2002
872,1956,1953
297,1725,1982
519,340,2015
111,1040,1967
116,1155,1993
231,876,1977
253,1389,1994
707,805,1967
738,909,2004
561,1276,1977
182,691,2016
405,211,1967
178,986,1987
792,391,2015
401,506,1989
683,1387,1951
325,1679,1952
49,283,1993
825,1736,1957
467,42,1966
223,1402,2015
47,1405,1985
649,1739,1976
594,1803,1960
556,1319,2005
974,1041,1988
521,278,1976
302,877,1975
608,920,1962
444,1226,1977
480,1674,2004
661,1749,2018
602,617,1988
192,224,2001
154,1918,2003
412,227,1954
238,111,1988
21,342,2002
401,1795,1984
470,1400,1990
826,1035,1959
79,1515,1957
504,984,1999
91,586,1985
10,1644,1994
256,653,2003
722,160,1978
811,875,2015
379,989,1953
587,1921,2001
162,237,1966
659,1272,2015
380,1857,1996
846,1098,1992
209,1975,2004
782,1342,2020
639,1330,1984
40,476,1974
76,133,2014
112,1813,2016
958,292,2005
963,1390,1994
696,1046,2008
603,818,1952
314,715,1981
262,296,1990
294,477,2001
239,541,1952
676,579,1992
342,1228,1972
203,884,1967
803,125,2008
665,649,1981
441,941,1954
489,1921,1985
583,1519,1970
77,893,1986
442,119,1956
612,1991,1960
32,1416,1982
759,469,1990
597,407,1953
979,472,2008
877,690,1963
832,1176,1966
808,590,1984
730,1165,1974
969,1447,1960
331,1190,2013
298,1242,1986
373,1830,1965
562,534,2017
333,1465,2005
144,546,1984
252,1540,1952
651,1811,2002
174,1886,2001
217,1290,2016
411,1304,2004
361,1712,1960
824,1473,2008
944,572,1987
378,1881,1975
801,1984,1954
63,594,2010
973,1044,2000
61,1945,2020
124,1247,1979
8,1301,1962
815,835,1950
194,259,2011
405,708,1985
665,1830,1963
250,1588,1977
928,483,2008
983,190,1988
129,544,1982
578,370,2018
566,1070,1987
459,944,1955
502,1314,1963
968,821,2004
969,1689,1971
605,1183,1989
567,891,1955
648,550,1997
798,760,1966
490,149,2004
37,1601,2006
696,254,1990
589,128,2015
324,611,1964
582,1135,1964
742,370,1977
351,485,2018
143,1502,2019
375,842,1960
86,968,1989
540,1138,1992
363,1771,1955
199,845,1992
985,1525,2019
135,860,1988
914,827,1994
497,1707,2001
72,1972,1994
10,1094,1990
132,791,1977
247,778,2001
899,1192,2018
138,1774,1955
892,21,1979
307,1317,2017
957,379,1971
647,1651,2014
615,386,1982
861,856,1964
107,1148,1957
308,1138,1990
437,1023,1990
203,1610,1976
29,1494,1953
590,1790,1991
37,1843,2019
307,1438,2008
893,1010,1997
635,257,2008
464,604,2016
963,22,2019
961,1181,1969
506,1503,2013
303,686,1953
740,687,1951
626,1834,1969
788,206,1982
975,261,1997
717,1723,1956
359,29,2009
952,543,2020
312,1903,1976
379,681,1972
633,1729,2002
511,571,1975
624,1909,1956
435,1744,1986
125,1030,1986
180,737,1992
782,1034,1987
56,930,1961
749,857,1969
549,274,1963
542,1318,2016
588,1434,1974
321,1090,1960
742,854,1958
394,1568,1962
241,1097,1961
406,639,1977
644,1221,2020
24,1742,2006
826,969,2016
53,228,1960
269,1280,2003
979,393,1963
683,1563,1958
867,1909,1989
996,1794,1997
915,674,1999
406,531,1980
749,870,2008
224,985,1957
993,1496,1978
716,693,2001
704,1622,1974
994,903,1956
791,49,1980
786,1691,2013
734,1501,1956
1,1879,2004
751,916,2008
30,1119,1992
16,1221,2014
18,1819,1953
653,115,1998
876,1850,1964
869,908,1962
709,690,1961
360,536,2000
512,1573,1979
691,1804,1980
209,1801,2019
35,187,1960
748,1786,1990
769,448,2012
884,398,1997
538,1976,2011
961,618,1982
367,1865,1976
451,516,1980
630,518,2011
513,1919,2006
659,1219,1975
442,1450,1955
210,1881,1992
807,1871,2011
363,174,1958
213,1398,2005
987,755,1955
159,115,1964
479,1517,1973
4,995,1951
181,1823,1957
391,1404,1978
35,308,2015
788,811,2009
607,1702,1991
414,341,1993
863,1399,2009
405,521,2006
558,1288,1973
370,1237,2009
781,808,2016
750,1458,1971
495,185,1985
151,375,2005
696,175,1984
343,582,1962
945,650,1968
530,408,2003
416,1289,1995
304,65,1950
397,1047,1998
593,1925,1988
981,1741,1957
79,886,1960
850,763,2018
146,647,1995
679,881,2013
317,1697,1972
155,881,2007
143,1544,1950
649,1941,1958
320,948,1958
282,198,1994
617,417,1956
572,1169,1982
794,1807,1997
472,1756,1983
577,1772,1969
96,422,1992
449,311,1975
626,1176,1971
653,1538,2014
532,1477,1963
205,1119,1983
691,1241,1959
452,730,1974
520,1359,1993
389,1879,2016
864,940,1964
740,379,1954
361,1780,1988
870,1886,1971
734,830,1958
185,1783,1951
269,730,1971
26,743,1985
282,669,1997
984,187,1961
349,1662,1982
791,546,1967
863,1883,1986
978,372,1998
400,432,1980
71,1425,1956
637,79,2005
18,101,1953
616,959,2013
588,1126,1978
287,1952,1952
199,1839,1984
455,1536,1974
367,1423,1972
704,25,2001
45,1143,2008
482,1144,1993
360,215,1973
509,1772,1981
891,1837,1970
705,1418,1960
37,730,2009
391,733,1951
293,161,2018
680,607,1953
907,1781,2000
265,328,1986
795,1311,2020
304,1488,1971
791,1835,1983
789,1008,1975
729,728,1956
534,1950,1962
524,1262,1999
940,1177,1970
18,1390,1990
644,95,1956
769,1295,1978
412,1960,1953
792,1427,1968
405,1018,1980
544,1850,1976
81,1860,1988
485,489,1965
605,554,1976
469,1676,1993
806,544,1982
804,1666,1991
515,1563,1970
523,1912,1979
139,983,2006
77,1337,1999
894,1596,1951
818,783,1975
735,785,1979
88,1203,2011
115,1565,2011
63,1146,2007
455,1670,2010
711,1330,2019
354,275,1962
311,1625,1996
27,1866,1965
823,1019,1988
11,1858,2019
898,375,1989
456,1225,1970
509,1088,2002
528,1101,1963
199,108,1985
815,111,1974
799,1564,1989
131,876,1971
334,1501,2011
281,177,1985
592,39,2014
767,565,1971
127,1925,1999
705,1673,1959
472,159,1972
790,697,2005
726,1207,1973
377,1053,1967
939,39,1979
414,154,1988
75,688,1951
765,640,1967
505,1504,1991
971,745,1977
351,1037,1998
146,339,1974
356,1115,2005
731,1029,1974
159,49,1991
864,1787,1981
919,1494,2007
327,1582,2019
810,504,2004
189,1877,1991
531,1089,2006
407,1053,2000
942,165,1986
692,1451,1980
616,638,2003
323,1998,1954
68,1708,1976
302,892,2010
835,1621,1974
766,1521,1963
100,1697,1967
740,300,1993
511,1231,2015
437,299,1977
253,478,1993
920,1170,1957
512,1641,1956
407,127,1964
107,1821,2004
657,1470,1964
982,1792,2013
17,63,1956
494,1708,1986
41,191,2012
612,1175,1993
220,422,2011
359,1520,1974
476,119,2010
737,123,2015
71,299,1956
470,1765,1966
673,367,1963
690,1768,2012
542,1641,2012
700,12,2001
428,307,1965
555,1580,1963
16,1302,1991
301,1929,1951
547,1167,1965
172,1778,1960
991,1881,2008
406,962,2002
215,199,2005
256,200,1993
612,1067,2000
753,1006,1973
580,297,1985
833,477,1996
86,728,1978
640,82,2003
72,793,1971
28,723,2011
852,1924,1954
866,1822,1993
709,1121,2017
989,1929,1960
868,1114,2020
835,937,2014
999,136,2015
700,254,1982
600,1070,1995
481,1378,1950
635,1293,1961
251,135,1950
891,724,1993
724,318,2001
271,1016,1990
30,624,2007
899,1073,1969
95,1019,1966
988,1825,1969
839,1702,1991
557,326,1953
529,493,1994
943,1530,1989
912,1951,2005
354,1135,1999
201,664,1982
73,1381,1967
929,319,1994
781,192,1993
571,611,2015
763,781,1964
941,558,1984
495,737,1993
142,1373,2010
457,445,1971
751,434,1983
81,1097,2006
368,144,1997
471,1548,1962
459,262,1990
249,681,1957
881,665,1958
714,902,2017
191,1386,1990
602,203,1972
824,1033,2001
94,1453,1968
546,271,2000
606,1076,2012
728,1739,1959
605,851,1978
968,1428,1998
238,1323,1970
825,625,2016
40,1338,1965
948,961,2007
832,749,2001
671,1326,1967
917,564,1987
900,920,1988
597,1148,1989
454,1328,2014
311,525,2000
925,159,2018
107,466,1979
740,113,1979
234,278,1961
368,278,1951
571,866,1963
135,1467,1950
338,106,2014
914,1205,1999
458,171,2008
981,212,1982
609,340,1991
963,1326,1966
436,1809,1985
364,243,1966
480,1852,2020
223,1701,2017
727,1500,1972
580,1975,1978
201,1390,1962
967,169,1999
695,1696,1955
564,1213,1950
3,880,1980
113,1277,2019
596,1919,1958
329,1575,1968
33,530,2010
650,1401,2020
596,872,1956
988,1625,2005
687,236,1956
741,701,1955
660,1567,2000
73,1999,1981
694,360,2011
307,1937,1995
580,1278,1994
160,426,1950
509,351,1965
249,1178,1951
698,1041,1994
333,125,1991
936,1327,1984
234,1580,1992
733,244,2018
906,172,1986
741,593,1958
111,426,1992
913,1114,2010
11,1242,1954
492,1057,1995
507,1823,1964
249,1070,1982
206,434,1968
591,16,2013
298,1420,1960
790,1128,1969
878,1766,1982
655,940,2008
600,1004,1975
426,1642,1988
560,1871,1991
990,1455,1985
895,134,2018
103,1366,2017
170,1127,1974
411,1253,2005
531,352,2001
159,480,1991
699,1885,2004
976,473,1962
876,1289,1962
174,1017,1981
537,1594,1972
301,829,1999
72,740,1997
445,19,2014
51,1849,1999
479,835,1954
725,73,1990
88,950,2004
440,843,1976
913,538,1989
223,91,1958
264,1849,1966
334,1356,1967
465,1839,1971
100,960,2020
664,1002,1990
597,1766,1964
478,317,1952
206,1844,2005
775,1772,1956
563,132,1987
714,1533,1980
5,1036,1951
208,1661,2011
789,889,1970
481,507,2007
11,558,1953
928,1721,1964
666,1721,2012
557,502,1993
994,1294,1969
894,1356,1950
952,1526,1956
656,481,1958
133,440,2013
329,86,1967
76,1855,2010
353,214,1976
867,664,1960
158,204,1954
244,1439,1961
227,1795,1970
8,445,1983
63,1135,1973
858,615,2011
376,1366,1994
68,1213,1966
689,1826,2002
377,1968,1983
497,838,2013
547,201,1976
349,1906,2009
507,1031,1964
574,38,2012
6,520,1960
892,1367,1960
207,510,2015
400,676,2006
255,29,2004
643,1077,1993
311,338,1993
388,787,1960
756,954,1979
147,1398,1967
799,1324,1962
663,497,1954
479,1319,1953
715,1855,1951
608,1729,2007
146,1146,1958
712,1786,1977
70,104,1992
307,1508,2001
394,1396,2016
244,405,2012
717,854,1977
827,497,1950
131,1925,1993
315,56,1972
318,1788,1958
445,1334,1971
474,49,2012
902,1021,1980
16,928,2003
659,1263,2012
644,231,1960
906,911,1994
157,1281,1971
878,1566,1987
284,1093,1973
573,701,1988
182,816,1969
242,867,2009
223,588,1995
715,1050,1961
434,1037,1999
976,1091,1984
928,111,1978
681,914,1994
366,1805,1955
299,583,1987
58,1460,2012
854,1330,1951
114,537,1952
508,1925,1991
950,809,1972
986,503,1959
903,468,1977
514,1447,2012
202,1818,1967
305,1044,1952
520,932,2017
819,1265,2008
657,412,2004
607,820,1994
925,1395,1959
729,288,2001
569,70,2004
431,594,1986
720,468,1986
511,65,2016
782,299,2014
183,1697,1989
164,1418,1971
98,835,1977
120,1119,1972
536,14,1953
665,653,1978
534,1402,1988
914,1394,1983
790,1062,1955
243,1189,1986
158,822,1953
449,1294,1986
355,1107,2009
42,647,2014
720,1528,1996
637,1759,2004
764,1800,1978
635,1161,1951
132,540,1954
309,1405,1991
754,1526,1983
389,876,1981
888,294,2007
346,11,2014
960,1631,1982
788,1110,1955
591,1010,1974
802,227,1952
620,250,2018
872,700,1972
712,1236,1977
521,1705,1986
627,640,2003
978,1355,1954
59,1122,1983
916,248,1962
224,1418,1952
978,1126,2017
907,428,2019
929,187,1989
705,1462,1965
655,887,1959
204,951,1981
672,1056,1968
575,1123,1975
944,468,1989
585,764,2007
926,828,2002
413,1475,1998
695,141,2008
538,423,1990
6,333,2009
959,187,2005
135,972,1978
398,1611,1978
191,315,1969
34,1829,1999
477,1086,1993
224,1660,1996
592,1827,1958
569,1843,1976
204,1193,1975
751,1591,2010
620,613,2001
697,308,2017
425,1835,1985
587,436,1965
817,898,1954
834,313,2016
818,1537,1974
288,1308,1954
415,100,2020
506,447,1998
93,49,2002
788,1365,2020
793,1709,1976
297,1542,2003
789,18,1976
216,385,2020
469,565,1950
364,1037,1978
405,1075,1963
661,506,1982
327,1384,1993
684,1658,1978
975,144,2000
918,1596,1981
615,1558,1972
613,731,1977
733,1025,1977
905,85,1954
280,262,1986
896,265,1992
939,901,2012
786,393,1972
261,1969,2001
476,1894,1988
317,1083,2014
337,1735,1981
884,147,1988
989,429,1954
749,1908,1980
436,1448,1952
692,1374,1959
614,1720,1950
430,1899,1953
805,1022,1964
910,321,1999
177,1453,1963
557,920,1974
777,960,1955
517,1558,1993
916,1792,1963
408,568,1971
977,725,1982
616,1271,1959
817,1261,2014
860,1897,1987
402,753,1951
753,1505,1999
4,1912,1997
859,211,2003
850,391,1952
103,871,2002
516,1269,2009
705,1959,2016
171,1271,1994
262,1389,1979
682,1746,1967
938,1672,1995
391,1274,1953
311,756,1973
431,1575,2003
68,1523,2006
233,1102,1986
598,1752,1967
93,533,2007
614,1962,1983
440,348,2018
135,1698,2010
563,455,2004
647,1092,1973
53,353,1999
154,930,2015
106,1936,2008
522,1097,2015
107,589,1979
580,1038,1963
341,527,1978
146,288,1982
970,698,2011
583,289,2020
994,1846,1972
517,1921,1967
71,114,2012
35,191,2006
981,335,1988
752,512,1967
358,1110,1974
917,808,1986
210,946,1967
273,477,1967
132,1292,2007
400,289,1960
136,1411,1960
592,230,1989
738,284,2012
979,410,2011
206,423,1991
529,1113,2005
504,1285,1957
20,189,1972
350,818,1961
668,1393,1976
897,987,2013
506,836,2009
433,1755,1956
935,690,2010
498,1655,1967
730,995,1997
859,1634,2003
936,1329,1956
585,348,1997
168,1191,1956
667,646,1962
176,1991,1977
981,698,1984
269,492,2017
430,1578,2004
275,1704,1993
142,128,1970
892,1114,2009
396,947,2007
819,1804,1971
709,1178,1994
652,644,1952
330,593,1990
215,377,1959
220,721,1977
753,1184,1958
207,1425,1974
749,1479,1994
652,1812,1954
910,121,1982
566,311,2012
187,1483,1988
332,1312,1967
256,270,1964
622,593,1984
202,1202,2005
16,783,1980
446,1828,1984
866,953,2011
372,1650,1966
57,555,2017
14,1905,1959
442,891,1997
222,393,1989
766,1954,2010
795,1194,1951
543,1882,2017
241,1022,1995
738,1828,2003
841,263,2003
923,827,1986
797,1654,1999
742,1718,2009
415,1323,1996
790,446,1956
943,1708,1952
676,1364,2020
113,729,1982
488,1838,1992
166,1787,2009
663,607,2012
264,107,1998
778,328,1983
141,1205,2012
313,265,1955
521,1197,2008
435,1911,1950
730,553,2007
353,566,2017
112,1443,1990
924,1321,1954
707,569,1958
834,610,1954
473,1156,1959
949,1085,1970
424,217,1970
279,1785,2004
547,324,2013
447,1140,1990
958,1090,1960
593,440,1968
264,1396,2003
264,1167,1969
694,980,1988
596,445,1998
587,854,1981
57,1857,1984
3,574,1968
903,336,2019
137,1328,1963
44,1100,1998
918,1664,2005
386,1803,1999
193,1637,1988
602,381,1951
328,1044,1958
592,1090,1963
888,1906,1953
593,1729,1972
570,284,2016
91,1747,1957
79,461,1970
905,274,1996
958,1332,1999
679,456,1981
930,38,2005
742,1973,1984
644,1401,2013
891,1507,1960
60,1121,2014
256,767,1963
944,1141,2002
130,399,1964
95,1344,1994
33,466,1983
321,344,1951
815,1404,1959
855,1971,2014
120,61,1999
720,1517,1964
257,1527,2018
429,816,1991
525,1049,1972
841,989,2002
483,1281,2020
758,991,1985
340,1003,1990
140,1881,1962
336,1527,1965
761,242,2012
599,180,1955
210,893,2009
527,1472,1984
995,1577,1997
403,1702,1979
995,1348,2003
889,1861,1987
206,370,1953
154,180,1976
701,349,1959
916,237,1969
565,1471,1981
410,1826,1976
590,481,1980
877,1743,1983
484,994,2018
773,868,2000
818,116,1956
513,234,1970
120,1471,1963
385,722,2000
913,124,1952
372,1463,1956
611,1708,2020
418,1579,2020
172,843,1954
622,1574,1987
636,489,1970
11,1191,2017
570,889,1954
403,1944,1981
508,1243,1979
172,1782,1953
645,1477,1984
596,1063,2004
969,1574,1954
458,604,2019
394,1077,1952
915,291,2001
238,1769,2011
835,1759,1994
584,945,1984
628,197,1966
349,782,2018
170,1305,1982
63,950,2016
758,1475,1957
858,430,1950
531,301,1999
106,1320,2019
109,1066,2004
570,1949,2005
726,1937,2000
752,943,1961
872,1762,1972
127,1608,1963
230,309,1988
667,1064,2017
653,900,2011
938,1069,1964
764,1936,1980
623,1960,1996
392,1539,2003
841,1365,1963
297,484,1964
696,718,1971
758,1367,2009
1000,1129,1961
243,1675,2020
864,73,1950
673,505,1995
838,838,1973
989,1236,2014
218,1093,2017
176,1362,1950
288,371,1976
763,664,2007
300,1657,2009
527,1848,1986
47,982,2000
719,328,1969
288,1539,1979
114,1157,2011
243,1796,1982
949,1958,2007
782,798,2002
657,1032,1982
416,677,2007
175,1554,1971
235,1568,1952
298,1853,2002
238,267,2018
190,1273,1973
788,441,1950
41,921,1981
339,349,2011
345,100,1984
675,1732,1956
926,1314,1979
20,983,2012
727,1599,1991
716,686,1962
492,1961,2011
549,280,2004
430,1083,2009
767,1671,1966
512,627,1971
932,984,2004
589,618,2007
57,986,1973
965,380,1968
299,519,2007
827,675,2020
818,1084,2000
185,1171,2017
183,344,1987
79,1684,2008
86,411,1967
819,33,1966
578,873,1991
8,986,2007
347,452,2002
622,1145,1968
178,1397,1975
417,1679,1955
933,512,1998
477,1464,1997
201,334,1961
939,1266,2013
913,45,1982
185,1292,2008
837,1218,1961
665,468,1980
140,1815,1969
707,879,2019
865,270,1981
182,994,2010
454,1453,1981
839,1035,1985
306,535,1957
190,589,1966
849,1457,1995
71,1163,1973
687,1395,1961
864,799,2003
928,60,1991
432,122,2001
86,1700,1977
666,60,1961
208,1168,1953
643,342,2007
335,189,1981
309,1220,1960
937,1277,1972
739,804,1989
627,334,2020
634,1276,2007
205,1099,2007
577,476,2020
384,347,1999
539,221,1974
253,1813,1992
757,1346,1984
3,884,1979
569,1524,1955
824,353,1970
99,1117,1987
121,876,1977
267,701,1957
955,284,1950
716,1988,2014
17,1,1952
623,1760,1986
740,359,1967
330,232,1978
593,1100,1980
184,932,2000
724,122,2016
343,696,1994
570,1870,1994
847,458,1999
114,607,1975
800,117,1959
982,1851,1989
321,1580,1956
729,1405,1956
722,463,1956
512,882,1984
711,1765,2008
814,1220,2018
877,751,1990
171,1757,1957
806,53,1967
692,705,1965
329,653,1969
817,1868,2006
812,1524,1964
932,1589,1985
880,1170,2019
250,1528,1977
642,66,2016
547,997,1982
946,706,1979
834,7,1972
579,1178,1996
259,1762,2012
548,1599,1957
825,187,1992
775,595,1952
9,1816,1990
793,1403,2005
279,364,2014
597,710,1976
807,254,1959
384,831,1967
879,773,1994
344,1432,2020
786,316,1962
6,619,1976
104,1945,2001
916,1594,1987
386,382,1976
3,321,2006
689,1588,1977
252,796,1982
152,1612,2012
133,1370,1977
160,1961,1972
161,385,1996
756,1763,1997
689,541,1955
568,480,1953
852,10,1974
107,1088,2001
146,1016,1985
457,383,1992
145,791,1953
890,1699,1958
331,1735,1980
999,1605,2004
407,1730,1951
618,193,1993
20,1964,1984
968,1245,1985
252,1038,2009
54,1319,2005
167,442,2015
616,268,2013
640,625,1988
172,1045,2000
113,1899,2008
837,910,1953
338,31,2016
37,857,1978
269,160,1971
90,1915,2017
329,211,1958
50,796,1972
564,1017,1992
220,978,2001
61,396,2016
434,907,2001
601,1838,1964
324,1035,1965
964,1661,1984
281,399,2008
513,1725,1959
949,40,2017
78,750,2008
594,1798,1958
771,448,1954
795,1559,1967
81,1,2009
452,402,1999
830,1028,1950
481,874,1957
17,1679,1958
222,879,2002
590,1046,2012
846,972,2008
171,1328,1955
415,1688,1963
557,51,2018
113,1094,1954
25,981,2016
665,1570,1969
408,1914,1952
568,1674,1954
848,1957,1980
982,725,1986
239,415,1966
273,1231,1965
990,91,2001
47,1642,1977
503,1693,1970
788,859,1991
796,454,1975
794,1842,2019
335,1062,2009
637,1629,1955
843,1734,1950
946,398,2015
478,818,1959
378,1634,1972
732,1866,1991
861,1751,1982
534,1393,1976
30,133,1973
453,236,1967
515,885,2003
151,1591,1954
378,587,1955
717,53,1988
6,190,1962
195,880,1976
556,630,1950
394,1992,1971
246,1865,1987
492,1103,1965
311,1994,1953
772,1157,1987
569,303,1991
307,1057,2005
157,1298,2003
632,359,1961
974,1520,1977
313,1811,1984
617,465,2009
151,1712,1957
641,1347,1982
556,980,2001
604,1465,2018
368,700,2001
483,1404,2006
137,767,1953
777,1393,1960
932,247,2001
512,1876,1992
665,886,1971
720,593,1997
665,657,2017
821,1170,2012
974,1412,1977
609,762,1972
219,1250,2001
511,1358,2003
874,1181,2016
564,467,2006
27,491,2010
194,1422,1960
944,459,2013
634,1465,2013
315,894,1998
475,883,2014
380,1289,1964
611,1710,1995
633,1240,1964
77,1022,1956
151,1725,2014
295,1181,1989
458,1882,1994
735,470,1959
31,88,1993
313,1006,2018
626,1466,2003
227,1720,1993
417,1063,1955
804,1472,1967
436,1076,2020
745,1831,2011
48,442,1999
927,1579,2011
163,1183,1963
459,13,2003
13,1653,2019
574,1949,1996
250,1825,1978
883,1243,1995
41,668,1988
946,774,2004
774,253,1990
533,1130,1982
913,368,1988
518,1761,1978
554,1418,1982
911,1692,2014
825,1652,2008
30,1677,1991
983,777,2009
464,1646,1975
97,1623,2017
441,1433,1967
17,1371,1989
153,966,1987
156,217,1973
940,299,2013
725,145,1998
19,1151,2002
850,1308,2001
843,137,2018
822,1246,1993
779,610,1963
204,150,1966
264,164,1994
737,384,1972
826,1890,2008
79,155,1988
478,618,1981
858,1842,2016
789,22,2020
223,1331,2014
714,1834,1973
456,1273,2011
781,1595,2000
767,1660,2015
638,792,2012
526,322,1979
789,1190,2005
252,1214,1963
343,1369,1969
255,1256,2011
468,317,1983
365,633,1995
184,558,2011
978,567,1952
740,1153,1964
530,148,1968
304,1791,1952
299,1447,1993
712,1616,2010
894,610,1966
641,1147,1988
68,1285,2015
601,1785,1987
599,921,1957
922,1840,1987
259,1496,2020
505,505,1971
403,228,1998
506,1861,1997
299,1568,1995
560,1609,2013
37,107,1950
410,352,1998
962,1094,1986
745,342,1995
215,113,1958
516,1273,1977
710,92,2017
918,1024,1950
601,1088,2012
683,632,2002
17,808,1997
544,59,2008
347,683,1960
165,1460,1982
128,1578,2020
30,1006,2018
644,640,1996
945,1800,1969
33,523,1983
900,337,2009
845,401,1968
318,1150,1996
860,1204,1989
337,1163,2006
700,986,1979
944,151,1968
555,339,1966
266,236,2011
601,1209,2009
54,582,1978
107,1869,1951
141,470,1977
60,1528,2001
161,1876,2007
988,571,2018
108,1986,1959
365,70,2016
807,1169,1980
397,1042,2005
710,1502,2019
161,1997,2020
290,1882,1996
706,1797,1970
219,1413,2010
107,943,1968
964,106,1974
375,1697,2010
172,1597,1974
177,1941,1951
323,1241,1977
311,1941,1972
505,989,1984
653,1641,1981
835,635,1985
76,317,2003
500,1813,1988
157,656,1987
274,1995,1980
883,1056,1989
869,1158,1995
587,11,2001
521,1872,1960
359,1810,2019
799,1062,1951
948,633,2009
637,771,2008
532,1243,1984
521,825,1966
426,1985,1955
175,188,1982
956,753,1993
435,1310,1958
397,1055,1954
75,1004,1996
323,315,2006
88,714,1988
776,822,1955
326,1754,2015
608,420,1952
422,1233,1952
938,66,1980
26,967,1983
612,310,1978
806,1344,1995
603,1244,1967
355,1179,2005
317,658,1958
714,1755,1999
86,1957,2011
976,479,2006
482,1139,1961
549,900,2001
633,1537,1950
810,941,1966
626,366,2006
739,243,1998
546,77,2006
489,1529,1976
314,1262,2004
979,1127,2001
850,1013,1973
175,1598,1963
321,898,1952
71,723,1950
577,1083,1971
582,1427,1965
272,484,2005
55,1681,1994
925,783,1966
192,1952,2003
418,952,1979
117,1778,1953
447,192,2015
280,1247,1974
266,1083,1961
6,1910,1950
290,1440,1977
94,333,1996
491,1201,2002
198,390,1981
530,900,1954
332,390,2016
280,200,1994
383,1604,1952
271,151,1964
832,447,1958
663,1658,2015
400,790,1983
210,400,2013
134,1839,2013
545,619,1965
982,1411,1952
209,441,1972
219,863,1953
420,624,2004
771,1376,2016
125,1201,2016
414,1075,1991
689,785,1959
632,214,1986
503,1561,1950
568,724,2019
81,111,1992
67,213,1970
972,319,1999
103,1856,1956
662,1554,1955
77,635,1956
213,267,1968
512,334,1960
912,1207,1971
94,1743,1957
147,586,1988
219,1923,1987
547,1725,2011
810,378,2007
153,108,2002
643,1204,1956
101,1638,1966
87,1740,2004
422,1959,2011
305,1145,2000
991,1621,1981
939,1431,2000
191,750,1959
96,927,1967
777,322,1972
287,229,1997
333,1099,1983
841,751,1998
975,1505,1998
701,448,2015
763,1326,2005
663,1913,2013
79,1862,2012
595,695,1968
320,527,1955
288,1972,1954
467,1220,2017
749,115,2017
608,930,1998
1000,1683,1980
537,461,1974
702,40,1970
